epoch,dice_coef,learning_rate,loss,val_dice_coef,val_loss
23,0.23164749145507812,9.999999747378752e-05,0.7683525085449219,0.21974271535873413,0.7802572846412659
24,0.23825190961360931,9.999999747378752e-05,0.7617481350898743,0.22826117277145386,0.7717387676239014
25,0.24465931951999664,9.999999747378752e-05,0.7553408145904541,0.23849789798259735,0.7615020275115967
26,0.25153014063835144,9.999999747378752e-05,0.7484697699546814,0.22549690306186676,0.7745030522346497
27,0.24971294403076172,9.999999747378752e-05,0.7502869963645935,0.2331273853778839,0.7668725848197937
28,0.2616328299045563,9.999999747378752e-05,0.7383670210838318,0.2263403981924057,0.7736595273017883
29,0.2675991356372833,9.999999747378752e-05,0.7324007749557495,0.2567768692970276,0.7432231903076172
30,0.27366089820861816,9.999999747378752e-05,0.7263392210006714,0.26533639430999756,0.7346636652946472
31,0.28412333130836487,9.999999747378752e-05,0.7158766984939575,0.26894116401672363,0.7310588359832764
32,0.2896859645843506,9.999999747378752e-05,0.7103140354156494,0.28001871705055237,0.71998131275177
33,0.29915156960487366,9.999999747378752e-05,0.700848400592804,0.27686697244644165,0.7231330275535583
34,0.30629685521125793,9.999999747378752e-05,0.6937031149864197,0.2788473963737488,0.7211526036262512
35,0.3142901062965393,9.999999747378752e-05,0.6857098340988159,0.29231154918670654,0.7076884508132935
36,0.32271724939346313,9.999999747378752e-05,0.6772828102111816,0.3015495240688324,0.6984505653381348
37,0.32902055978775024,9.999999747378752e-05,0.6709794402122498,0.29856136441230774,0.7014386057853699
38,0.3390776216983795,9.999999747378752e-05,0.6609223484992981,0.31650424003601074,0.6834957599639893
39,0.3488340973854065,9.999999747378752e-05,0.651165783405304,0.3309149742126465,0.6690850257873535
40,0.35715630650520325,9.999999747378752e-05,0.6428436636924744,0.333698570728302,0.666301429271698
41,0.3658379316329956,9.999999747378752e-05,0.6341620087623596,0.338254451751709,0.6617456078529358
42,0.3754495680332184,9.999999747378752e-05,0.6245505213737488,0.34055450558662415,0.6594455242156982
43,0.3813970386981964,9.999999747378752e-05,0.618602991104126,0.3498411476612091,0.6501588821411133
44,0.3909519612789154,9.999999747378752e-05,0.6090480089187622,0.3630960285663605,0.6369039416313171
45,0.4001445472240448,9.999999747378752e-05,0.5998554229736328,0.3670603930950165,0.6329395771026611
46,0.4022582769393921,9.999999747378752e-05,0.5977416038513184,0.3534172773361206,0.6465827226638794
47,0.41254499554634094,9.999999747378752e-05,0.5874550342559814,0.3710891902446747,0.6289107799530029
48,0.42250654101371765,9.999999747378752e-05,0.5774934887886047,0.39513668417930603,0.6048633456230164
49,0.4343639612197876,9.999999747378752e-05,0.5656360387802124,0.3990016579627991,0.6009983420372009
50,0.43447762727737427,9.999999747378752e-05,0.5655224323272705,0.3916340172290802,0.608366072177887
51,0.45049700140953064,9.999999747378752e-05,0.5495030283927917,0.4173037111759186,0.5826961994171143
52,0.46188387274742126,9.999999747378752e-05,0.5381160974502563,0.4285026788711548,0.5714973211288452
53,0.4743724763393402,9.999999747378752e-05,0.5256275534629822,0.42224395275115967,0.5777560472488403
54,0.48474976420402527,9.999999747378752e-05,0.5152502655982971,0.4381426274776459,0.5618574023246765
55,0.49466440081596375,9.999999747378752e-05,0.5053355693817139,0.44699281454086304,0.553007185459137
56,0.5018327236175537,9.999999747378752e-05,0.4981673061847687,0.4503212571144104,0.5496786832809448
57,0.5141867399215698,9.999999747378752e-05,0.4858132600784302,0.4618280231952667,0.5381720066070557
58,0.5137090086936951,9.999999747378752e-05,0.48629096150398254,0.4759417772293091,0.5240583419799805
59,0.5314746499061584,9.999999747378752e-05,0.46852535009384155,0.48276397585868835,0.5172359943389893
60,0.5420804023742676,9.999999747378752e-05,0.4579196274280548,0.4939706027507782,0.5060293674468994
61,0.551334023475647,9.999999747378752e-05,0.4486660361289978,0.5074567198753357,0.4925432801246643
62,0.5584812760353088,9.999999747378752e-05,0.4415186643600464,0.5015247464179993,0.49847522377967834
63,0.5668936371803284,9.999999747378752e-05,0.433106392621994,0.5131760239601135,0.4868239164352417
64,0.5689007639884949,9.999999747378752e-05,0.43109920620918274,0.5132420063018799,0.4867580235004425
65,0.5724515914916992,9.999999747378752e-05,0.4275484085083008,0.5148898363113403,0.48511016368865967
66,0.5849975943565369,9.999999747378752e-05,0.4150024354457855,0.5358061194419861,0.4641938805580139
67,0.6025450825691223,9.999999747378752e-05,0.3974548876285553,0.5578071475028992,0.4421928822994232
68,0.6072857975959778,9.999999747378752e-05,0.39271417260169983,0.5232234597206116,0.4767765998840332
69,0.6196635961532593,9.999999747378752e-05,0.38033637404441833,0.5457288026809692,0.4542711675167084
70,0.6296722888946533,9.999999747378752e-05,0.37032780051231384,0.5701225996017456,0.429877370595932
71,0.6372753381729126,9.999999747378752e-05,0.3627246916294098,0.567803144454956,0.4321967661380768
72,0.6457343697547913,9.999999747378752e-05,0.3542657494544983,0.5892366766929626,0.41076335310935974
73,0.6551604866981506,9.999999747378752e-05,0.34483954310417175,0.5952373147010803,0.40476271510124207
74,0.6588555574417114,9.999999747378752e-05,0.3411444425582886,0.6147271394729614,0.38527289032936096
75,0.6697717308998108,9.999999747378752e-05,0.33022835850715637,0.6214191913604736,0.378580778837204
76,0.676797091960907,9.999999747378752e-05,0.32320287823677063,0.6266573667526245,0.3733426034450531
77,0.6856150031089783,9.999999747378752e-05,0.3143850564956665,0.6326954364776611,0.36730459332466125
78,0.693230926990509,9.999999747378752e-05,0.30676913261413574,0.6202585697174072,0.37974146008491516
79,0.7010017037391663,9.999999747378752e-05,0.2989984154701233,0.6348955631256104,0.36510446667671204
80,0.7074410915374756,9.999999747378752e-05,0.292558878660202,0.6584248542785645,0.34157514572143555
81,0.7112475633621216,9.999999747378752e-05,0.2887524366378784,0.6490307450294495,0.35096925497055054
82,0.7190844416618347,9.999999747378752e-05,0.28091558814048767,0.658982515335083,0.341017484664917
83,0.7243141531944275,9.999999747378752e-05,0.2756859064102173,0.6597155928611755,0.3402843475341797
84,0.7320013642311096,9.999999747378752e-05,0.26799875497817993,0.6679414510726929,0.3320585787296295
85,0.7380619645118713,9.999999747378752e-05,0.2619379758834839,0.6741914749145508,0.32580846548080444
86,0.7450977563858032,9.999999747378752e-05,0.25490230321884155,0.6773673295974731,0.32263264060020447
87,0.7486127018928528,9.999999747378752e-05,0.251387357711792,0.6666173934936523,0.33338260650634766
88,0.7559899091720581,9.999999747378752e-05,0.2440100759267807,0.6883940100669861,0.3116060495376587
89,0.7611492276191711,9.999999747378752e-05,0.23885072767734528,0.674126386642456,0.32587355375289917
90,0.7656753063201904,9.999999747378752e-05,0.23432473838329315,0.6846133470535278,0.3153866231441498
91,0.769473135471344,9.999999747378752e-05,0.23052667081356049,0.6928421258926392,0.30715787410736084
92,0.7728003263473511,9.999999747378752e-05,0.22719985246658325,0.6864750981330872,0.31352487206459045
93,0.7798235416412354,9.999999747378752e-05,0.2201765924692154,0.6995764970779419,0.3004235029220581
94,0.7861862778663635,9.999999747378752e-05,0.21381375193595886,0.6926788091659546,0.307321161031723
95,0.7913327813148499,9.999999747378752e-05,0.20866724848747253,0.7146066427230835,0.2853933572769165
96,0.794105052947998,9.999999747378752e-05,0.20589493215084076,0.7235296368598938,0.2764703333377838
97,0.7982013821601868,9.999999747378752e-05,0.20179861783981323,0.7288520336151123,0.2711479365825653
98,0.8012133836746216,9.999999747378752e-05,0.19878670573234558,0.7330729961395264,0.266927033662796
99,0.8062971830368042,9.999999747378752e-05,0.19370299577713013,0.7254118323326111,0.27458813786506653
100,0.8126336336135864,9.999999747378752e-05,0.1873662769794464,0.7302819490432739,0.2697180509567261
101,0.8146346807479858,9.999999747378752e-05,0.18536537885665894,0.7351329326629639,0.26486703753471375
102,0.8198235034942627,9.999999747378752e-05,0.18017646670341492,0.7525998950004578,0.24740007519721985
103,0.821011483669281,9.999999747378752e-05,0.17898838222026825,0.7387495636940002,0.26125049591064453
104,0.8256032466888428,9.999999747378752e-05,0.17439670860767365,0.7414119839668274,0.258588045835495
105,0.827433705329895,9.999999747378752e-05,0.1725662797689438,0.7321087121963501,0.2678912580013275
106,0.8209307193756104,9.999999747378752e-05,0.17906932532787323,0.6955836415290833,0.30441635847091675
107,0.8205841779708862,9.999999747378752e-05,0.17941580712795258,0.7622954845428467,0.23770444095134735
108,0.8324769139289856,9.999999747378752e-05,0.1675231009721756,0.7530792355537415,0.24692079424858093
109,0.841843843460083,9.999999747378752e-05,0.1581561118364334,0.7660505771636963,0.2339494824409485
110,0.8433204889297485,9.999999747378752e-05,0.1566794514656067,0.754413366317749,0.24558666348457336
111,0.8452537059783936,9.999999747378752e-05,0.15474633872509003,0.7355774641036987,0.26442253589630127
112,0.8429450392723083,9.999999747378752e-05,0.15705500543117523,0.7406715750694275,0.2593284249305725
113,0.8521894812583923,9.999999747378752e-05,0.14781048893928528,0.7643963694572449,0.23560363054275513
114,0.8541492223739624,9.999999747378752e-05,0.1458507925271988,0.7580478191375732,0.24195215106010437
115,0.8571655750274658,9.999999747378752e-06,0.14283448457717896,0.780226469039917,0.219773530960083
116,0.8618834018707275,9.999999747378752e-06,0.13811665773391724,0.7804386615753174,0.2195613980293274
117,0.860900342464447,9.999999747378752e-06,0.13909973204135895,0.77705979347229,0.22294023633003235
118,0.8623614311218262,9.999999747378752e-06,0.13763846457004547,0.773888111114502,0.22611194849014282
119,0.8640692234039307,9.999999747378752e-06,0.1359308958053589,0.7754932641983032,0.22450675070285797
120,0.8657168745994568,9.999999747378752e-06,0.13428309559822083,0.7830806970596313,0.21691931784152985
121,0.8607852458953857,9.999999747378752e-06,0.13921479880809784,0.7779140472412109,0.22208593785762787
122,0.8656267523765564,9.999999747378752e-06,0.13437329232692719,0.7865685820579529,0.2134314477443695
123,0.8682769536972046,9.999999747378752e-06,0.1317230761051178,0.7823403477668762,0.2176596075296402
124,0.8686741590499878,9.999999747378752e-06,0.13132579624652863,0.7913499474525452,0.20865006744861603
125,0.8667489290237427,9.999999747378752e-06,0.13325099647045135,0.774420976638794,0.22557894885540009
126,0.8687278628349304,9.999999747378752e-06,0.13127218186855316,0.7910438179969788,0.20895618200302124
127,0.8688986301422119,9.999999747378752e-06,0.13110125064849854,0.7841521501541138,0.215847909450531
128,0.8673508167266846,9.999999747378752e-06,0.13264910876750946,0.7846235632896423,0.21537643671035767
129,0.8704438805580139,9.999999747378752e-06,0.12955598533153534,0.7779020667076111,0.2220979481935501
130,0.8703885674476624,9.999999974752427e-07,0.12961135804653168,0.7712128162384033,0.22878721356391907
131,0.8710212111473083,9.999999974752427e-07,0.12897889316082,0.7693253755569458,0.23067457973957062
132,0.8709786534309387,9.999999974752427e-07,0.1290213018655777,0.7747282385826111,0.22527176141738892
133,0.8710795044898987,9.999999974752427e-07,0.12892058491706848,0.782286524772644,0.21771341562271118
134,0.8710559606552124,9.999999974752427e-07,0.12894394993782043,0.7846149802207947,0.21538501977920532
135,0.87086021900177,1.0000000116860974e-07,0.12913984060287476,0.7772465944290161,0.22275342047214508
136,0.8696485161781311,1.0000000116860974e-07,0.13035151362419128,0.7887482643127441,0.21125173568725586
137,0.8696381449699402,1.0000000116860974e-07,0.1303618997335434,0.7909928560256958,0.20900708436965942
138,0.869785726070404,1.0000000116860974e-07,0.13021427392959595,0.7764871120452881,0.22351288795471191
139,0.8703868985176086,1.0000000116860974e-07,0.1296132206916809,0.7641051411628723,0.2358948439359665
140,0.8644111156463623,1.0000000116860974e-07,0.13558882474899292,0.7857605814933777,0.2142394632101059
141,0.8709713816642761,1.0000000116860974e-07,0.1290285885334015,0.7921493649482727,0.2078506350517273
142,0.8714359402656555,1.0000000116860974e-07,0.1285640150308609,0.7846173048019409,0.2153826504945755
143,0.8716114163398743,1.0000000116860974e-07,0.12838859856128693,0.7841320633888245,0.21586783230304718
144,0.8700850009918213,1.0000000116860974e-07,0.1299150586128235,0.782122790813446,0.21787725389003754
145,0.8699756860733032,1.0000000116860974e-07,0.1300242394208908,0.7907246351242065,0.20927532017230988
146,0.8710885643959045,1.0000000116860974e-07,0.12891130149364471,0.7817869186401367,0.2182130515575409
147,0.8711245059967041,1.0000000116860974e-07,0.1288754940032959,0.7808136940002441,0.21918624639511108
148,0.8711078763008118,1.0000000116860974e-07,0.12889215350151062,0.77089923620224,0.22910076379776
149,0.8712118864059448,1.0000000116860974e-07,0.1287880688905716,0.77253657579422,0.22746342420578003
150,0.8704231381416321,1.0000000116860974e-07,0.1295769363641739,0.7873945832252502,0.21260540187358856
151,0.8713997602462769,1.0000000116860974e-07,0.1286003738641739,0.7811405658721924,0.21885938942432404
152,0.8707918524742126,1.0000000116860974e-07,0.12920816242694855,0.7815612554550171,0.21843871474266052
153,0.8704478144645691,1.0000000116860974e-07,0.1295522153377533,0.7800213098526001,0.21997873485088348
154,0.8708456754684448,1.0000000116860974e-07,0.12915441393852234,0.782890260219574,0.21710975468158722
155,0.8701300621032715,1.0000000116860974e-07,0.1298699527978897,0.7753012180328369,0.22469884157180786
156,0.8692375421524048,1.0000000116860974e-07,0.1307624876499176,0.7916563153266907,0.20834363996982574
157,0.8707438707351685,1.0000000116860974e-07,0.12925618886947632,0.7806803584098816,0.2193196415901184
158,0.8707708716392517,1.0000000116860974e-07,0.12922918796539307,0.7852731347084045,0.21472688019275665
159,0.8703674674034119,1.0000000116860974e-07,0.12963257730007172,0.7745766639709473,0.2254233956336975
160,0.8709396719932556,1.0000000116860974e-07,0.12906019389629364,0.7852190136909485,0.21478097140789032
161,0.8710827827453613,1.0000000116860974e-07,0.12891709804534912,0.7923982739448547,0.20760168135166168
162,0.8710209727287292,1.0000000116860974e-07,0.1289788782596588,0.7895646691322327,0.21043531596660614
163,0.8713762760162354,1.0000000116860974e-07,0.12862379848957062,0.7857844829559326,0.2142155021429062
164,0.8693923354148865,1.0000000116860974e-07,0.13060767948627472,0.7837892174720764,0.21621079742908478
165,0.8721873760223389,1.0000000116860974e-07,0.12781265377998352,0.7881049513816833,0.21189504861831665
166,0.8692920804023743,1.0000000116860974e-07,0.1307080090045929,0.7768986225128174,0.22310134768486023
167,0.8710033297538757,1.0000000116860974e-07,0.1289965957403183,0.7593250870704651,0.24067489802837372
168,0.871321439743042,1.0000000116860974e-07,0.12867853045463562,0.7889900803565979,0.21100996434688568
169,0.8711400032043457,1.0000000116860974e-07,0.1288599669933319,0.7817333936691284,0.21826663613319397
170,0.8714876770973206,1.0000000116860974e-07,0.1285124272108078,0.7719780206680298,0.22802193462848663
171,0.8709545731544495,1.0000000116860974e-07,0.12904542684555054,0.7748084664344788,0.22519151866436005
172,0.8697364926338196,1.0000000116860974e-07,0.13026350736618042,0.7768046259880066,0.223195418715477
173,0.871650755405426,1.0000000116860974e-07,0.12834936380386353,0.7892389297485352,0.21076107025146484
174,0.8712984919548035,1.0000000116860974e-07,0.1287015676498413,0.7891423106193542,0.21085768938064575
175,0.8696345090866089,1.0000000116860974e-07,0.1303655356168747,0.7770038843154907,0.22299613058567047
176,0.8715389370918274,1.0000000116860974e-07,0.12846098840236664,0.7830782532691956,0.21692179143428802
177,0.8713722825050354,1.0000000116860974e-07,0.1286277174949646,0.78084397315979,0.21915596723556519
178,0.8695935010910034,1.0000000116860974e-07,0.130406454205513,0.7802781462669373,0.21972182393074036
179,0.8710178136825562,1.0000000116860974e-07,0.12898224592208862,0.7829915285110474,0.21700851619243622
180,0.8705538511276245,1.0000000116860974e-07,0.12944629788398743,0.7693356275558472,0.23066435754299164
181,0.8700717091560364,1.0000000116860974e-07,0.129928320646286,0.7788360118865967,0.22116397321224213
182,0.870690643787384,1.0000000116860974e-07,0.12930943071842194,0.7876413464546204,0.21235860884189606
183,0.870522677898407,1.0000000116860974e-07,0.1294773817062378,0.777401864528656,0.222598135471344
184,0.8706583380699158,1.0000000116860974e-07,0.12934154272079468,0.7829105854034424,0.2170894742012024
185,0.8714045286178589,1.0000000116860974e-07,0.12859533727169037,0.7834212779998779,0.2165786623954773
186,0.8710934519767761,1.0000000116860974e-07,0.1289064735174179,0.7854800820350647,0.2145199477672577
187,0.8715519309043884,1.0000000116860974e-07,0.12844809889793396,0.7721865177154541,0.2278134524822235
188,0.8712303042411804,1.0000000116860974e-07,0.1287696361541748,0.7843692302703857,0.21563073992729187
189,0.8710041046142578,1.0000000116860974e-07,0.1289958357810974,0.7679693698883057,0.23203065991401672
190,0.8707542419433594,1.0000000116860974e-07,0.12924574315547943,0.784232497215271,0.21576745808124542
191,0.8721343874931335,1.0000000116860974e-07,0.12786570191383362,0.7777082920074463,0.22229167819023132
192,0.8709802031517029,1.0000000116860974e-07,0.12901976704597473,0.7837048768997192,0.21629513800144196
193,0.8715118765830994,1.0000000116860974e-07,0.12848792970180511,0.7788717150688171,0.22112828493118286
194,0.8688125610351562,1.0000000116860974e-07,0.13118736445903778,0.7881180047988892,0.21188201010227203
195,0.8713854551315308,1.0000000116860974e-07,0.128614604473114,0.7786777019500732,0.22132235765457153
196,0.8708199858665466,1.0000000116860974e-07,0.12918002903461456,0.7885799407958984,0.21142008900642395
197,0.8693875074386597,1.0000000116860974e-07,0.1306125521659851,0.7850582599639893,0.21494178473949432
198,0.8706509470939636,1.0000000116860974e-07,0.129349023103714,0.7734242081642151,0.2265757918357849
199,0.8714847564697266,1.0000000116860974e-07,0.12851524353027344,0.7859108448028564,0.21408915519714355
200,0.8717518448829651,1.0000000116860974e-07,0.12824809551239014,0.7766481041908264,0.22335195541381836
201,0.8708296418190002,1.0000000116860974e-07,0.1291705220937729,0.7803471088409424,0.21965292096138
202,0.8695033192634583,1.0000000116860974e-07,0.13049668073654175,0.7868518829345703,0.21314814686775208
203,0.8716529011726379,1.0000000116860974e-07,0.12834705412387848,0.7845371961593628,0.2154628336429596
204,0.871009349822998,1.0000000116860974e-07,0.1289905160665512,0.7881491780281067,0.2118508219718933
205,0.8703632950782776,1.0000000116860974e-07,0.1296367198228836,0.7859557271003723,0.2140442281961441
206,0.8721010684967041,1.0000000116860974e-07,0.12789906561374664,0.7862626910209656,0.213737353682518
207,0.8711086511611938,1.0000000116860974e-07,0.12889133393764496,0.7797595858573914,0.22024047374725342
208,0.871803343296051,1.0000000116860974e-07,0.1281966120004654,0.7754040360450745,0.22459599375724792
209,0.8702961206436157,1.0000000116860974e-07,0.1297038197517395,0.7813209295272827,0.21867908537387848
210,0.8716198801994324,1.0000000116860974e-07,0.12838008999824524,0.7922380566596985,0.20776191353797913
211,0.8722586035728455,1.0000000116860974e-07,0.1277414709329605,0.7800779342651367,0.21992209553718567
212,0.8705260157585144,1.0000000116860974e-07,0.1294739842414856,0.7902845740318298,0.20971541106700897
213,0.8704715371131897,1.0000000116860974e-07,0.12952852249145508,0.7826976180076599,0.2173023521900177
214,0.8695634007453918,1.0000000116860974e-07,0.1304367035627365,0.7804033160209656,0.21959666907787323
215,0.8680729866027832,1.0000000116860974e-07,0.13192695379257202,0.7878420352935791,0.2121579945087433
216,0.8708735108375549,1.0000000116860974e-07,0.12912653386592865,0.7870729565620422,0.21292702853679657
217,0.8704276084899902,1.0000000116860974e-07,0.12957237660884857,0.7813009023666382,0.21869905292987823
218,0.8726146221160889,1.0000000116860974e-07,0.12738530337810516,0.7764351963996887,0.22356478869915009
219,0.8704090118408203,1.0000000116860974e-07,0.12959091365337372,0.7767873406410217,0.22321271896362305
220,0.8693543076515198,1.0000000116860974e-07,0.13064569234848022,0.7821135520935059,0.21788644790649414
221,0.8714895844459534,1.0000000116860974e-07,0.12851037085056305,0.7825652360916138,0.21743477880954742
222,0.868510365486145,1.0000000116860974e-07,0.1314896196126938,0.7717230916023254,0.22827693819999695
223,0.8709585666656494,1.0000000116860974e-07,0.12904134392738342,0.7856486439704895,0.2143513560295105
224,0.8704063892364502,1.0000000116860974e-07,0.1295936554670334,0.7888931632041931,0.21110686659812927
225,0.8715996742248535,1.0000000116860974e-07,0.1284002810716629,0.7796568274497986,0.2203431874513626
226,0.871205747127533,1.0000000116860974e-07,0.1287943422794342,0.775681734085083,0.22431832551956177
227,0.8719584941864014,1.0000000116860974e-07,0.1280415654182434,0.7793907523155212,0.22060918807983398
228,0.8702786564826965,1.0000000116860974e-07,0.12972134351730347,0.7793741822242737,0.2206258773803711
229,0.8705419898033142,1.0000000116860974e-07,0.12945806980133057,0.7785063982009888,0.22149361670017242
230,0.8714666962623596,1.0000000116860974e-07,0.12853330373764038,0.7831658124923706,0.21683423221111298
231,0.8698099851608276,1.0000000116860974e-07,0.13019010424613953,0.7720242738723755,0.22797568142414093
232,0.8717795610427856,1.0000000116860974e-07,0.1282205432653427,0.7800727486610413,0.21992728114128113
233,0.8696339130401611,1.0000000116860974e-07,0.13036613166332245,0.7811558246612549,0.21884414553642273
234,0.8710586428642273,1.0000000116860974e-07,0.1289413571357727,0.7879390716552734,0.21206094324588776
235,0.8717858195304871,1.0000000116860974e-07,0.12821418046951294,0.7827698588371277,0.21723014116287231
236,0.8708400130271912,1.0000000116860974e-07,0.12915994226932526,0.7794822454452515,0.22051773965358734
237,0.870868980884552,1.0000000116860974e-07,0.1291310042142868,0.7849437594413757,0.21505628526210785
238,0.8709702491760254,1.0000000116860974e-07,0.12902988493442535,0.7865322828292847,0.21346768736839294
239,0.8711892366409302,1.0000000116860974e-07,0.12881076335906982,0.79067063331604,0.20932939648628235
240,0.8709487915039062,1.0000000116860974e-07,0.12905120849609375,0.7862222194671631,0.2137778401374817
241,0.8715897798538208,1.0000000116860974e-07,0.12841016054153442,0.7856160998344421,0.21438391506671906
242,0.8714408874511719,1.0000000116860974e-07,0.12855905294418335,0.7760459184646606,0.22395409643650055
243,0.8709742426872253,1.0000000116860974e-07,0.12902571260929108,0.7893776893615723,0.21062225103378296
244,0.871527910232544,1.0000000116860974e-07,0.12847201526165009,0.7810515761375427,0.2189483642578125
245,0.8699809312820435,1.0000000116860974e-07,0.1300192028284073,0.7738502025604248,0.22614973783493042
246,0.8715785145759583,1.0000000116860974e-07,0.12842153012752533,0.7774673104286194,0.22253264486789703
247,0.871618926525116,1.0000000116860974e-07,0.12838114798069,0.7773019075393677,0.22269807755947113
248,0.8698858618736267,1.0000000116860974e-07,0.13011415302753448,0.786672830581665,0.21332722902297974
249,0.8717934489250183,1.0000000116860974e-07,0.12820667028427124,0.7882835865020752,0.2117164433002472
250,0.8712626099586487,1.0000000116860974e-07,0.1287374496459961,0.7702226638793945,0.2297772765159607
251,0.8718165755271912,1.0000000116860974e-07,0.12818336486816406,0.7861887812614441,0.2138112485408783
252,0.8717230558395386,1.0000000116860974e-07,0.1282770037651062,0.7780395746231079,0.22196045517921448
253,0.8716733455657959,1.0000000116860974e-07,0.12832660973072052,0.7735629081726074,0.22643715143203735
254,0.8713849186897278,1.0000000116860974e-07,0.12861502170562744,0.7852203845977783,0.21477967500686646
255,0.8730301856994629,1.0000000116860974e-07,0.12696975469589233,0.778139054775238,0.22186094522476196
256,0.870434045791626,1.0000000116860974e-07,0.12956583499908447,0.7805114388465881,0.21948856115341187
257,0.8710838556289673,1.0000000116860974e-07,0.1289161592721939,0.7842251062393188,0.21577490866184235
258,0.8722095489501953,1.0000000116860974e-07,0.12779030203819275,0.7804022431373596,0.21959775686264038
259,0.8705212473869324,1.0000000116860974e-07,0.12947872281074524,0.7731103897094727,0.22688964009284973
260,0.8717918395996094,1.0000000116860974e-07,0.12820813059806824,0.7614932060241699,0.2385067343711853
261,0.8713222742080688,1.0000000116860974e-07,0.12867778539657593,0.7808017730712891,0.21919816732406616
262,0.8707767128944397,1.0000000116860974e-07,0.12922318279743195,0.7768056392669678,0.22319439053535461
263,0.8709039092063904,1.0000000116860974e-07,0.12909600138664246,0.7826265692710876,0.21737343072891235
264,0.8693816065788269,1.0000000116860974e-07,0.13061845302581787,0.7925015687942505,0.2074984610080719
265,0.8710402846336365,1.0000000116860974e-07,0.12895983457565308,0.7771885991096497,0.22281138598918915
266,0.8676589131355286,1.0000000116860974e-07,0.1323411613702774,0.7952649593353271,0.20473498106002808
267,0.8710747361183167,1.0000000116860974e-07,0.12892520427703857,0.784084141254425,0.21591582894325256
268,0.8711017370223999,1.0000000116860974e-07,0.1288982480764389,0.7864478230476379,0.21355216205120087
269,0.871651828289032,1.0000000116860974e-07,0.12834827601909637,0.7847525477409363,0.21524739265441895
270,0.8702842593193054,1.0000000116860974e-07,0.12971585988998413,0.7850722670555115,0.21492773294448853
271,0.8719852566719055,1.0000000116860974e-07,0.1280147284269333,0.781474232673645,0.21852585673332214
272,0.8706790208816528,1.0000000116860974e-07,0.12932097911834717,0.7781305909156799,0.22186943888664246
273,0.8637083768844604,1.0000000116860974e-07,0.13629162311553955,0.7862116098403931,0.21378839015960693
274,0.8703524470329285,1.0000000116860974e-07,0.12964771687984467,0.778385579586029,0.22161440551280975
275,0.8688531517982483,1.0000000116860974e-07,0.13114677369594574,0.7829725742340088,0.21702733635902405
276,0.8718132376670837,1.0000000116860974e-07,0.12818674743175507,0.7839205265045166,0.21607942879199982
277,0.8699398040771484,1.0000000116860974e-07,0.13006019592285156,0.7792683243751526,0.2207316756248474
278,0.8719087243080139,1.0000000116860974e-07,0.12809108197689056,0.7824475169181824,0.21755249798297882
279,0.8711165189743042,1.0000000116860974e-07,0.1288837045431137,0.7779701352119446,0.22202986478805542
280,0.8716731667518616,1.0000000116860974e-07,0.12832686305046082,0.787487268447876,0.2125127613544464
281,0.8713078498840332,1.0000000116860974e-07,0.1286921203136444,0.7826840877532959,0.21731585264205933
282,0.8721305727958679,1.0000000116860974e-07,0.12786951661109924,0.7916646599769592,0.20833536982536316
